episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/learned/cur_lr,info/learner/learned/mean_q,info/learner/learned/min_q,info/learner/learned/max_q,info/learner/learned/mean_td_error
354.0,15.0,82.8,51.0,54,27,854280,854199,False,16740,273,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-33-58,1626860038,1.1041922569274902,310.213317155838,13776,sc-030121l,10.247.64.5,310.213317155838,0,273,fe451_00000,"[15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.846,17339.224,4.71,854280,854199,252832,252832,854280,1581,48.9,14.2,0.0005000000237487257,4.8558016,1.1796813,9.925733,0.3312929
355.0,15.0,82.83,51.0,54,27,857520,857439,False,16794,274,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-00,1626860040,1.1549432277679443,311.36826038360596,13776,sc-030121l,10.247.64.5,311.36826038360596,0,274,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 355.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 355.0, 15.0, 15.0, 15.0, 355.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0, 15.0, 354.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.914,16719.95,4.45,857520,857439,253792,253792,857520,1587,50.150000000000006,14.2,0.0005000000237487257,4.7206154,0.72314906,9.205476,0.17128317
355.0,15.0,106.05,51.0,81,27,860760,860704,False,16875,275,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-01,1626860041,1.1444318294525146,312.5126922130585,13776,sc-030121l,10.247.64.5,312.5126922130585,0,275,fe451_00000,"[15.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 15.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 355.0, 15.0, 15.0, 15.0, 355.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.953,16385.4,4.327,860760,860704,254752,254752,860760,1593,50.900000000000006,14.2,0.0005000000237487257,4.744131,0.7748641,8.6278515,0.68421614
352.0,15.0,65.55,51.0,54,27,864000,863919,False,16929,276,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-02,1626860042,1.1583952903747559,313.6710875034332,13776,sc-030121l,10.247.64.5,313.6710875034332,0,276,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0, 352.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.831,17473.081,4.259,864000,863919,255712,255712,864000,1599,50.3,14.2,0.0005000000237487257,4.5653725,0.87998223,9.060267,-9.597411
15.0,15.0,15.0,51.0,54,27,867240,867159,False,16983,277,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-03,1626860043,1.1228630542755127,314.79395055770874,13776,sc-030121l,10.247.64.5,314.79395055770874,0,277,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.986,16114.507,4.51,867240,867159,256672,256672,867240,1605,50.55,14.2,0.0005000000237487257,4.420193,0.77754325,9.10673,0.25480294
354.0,15.0,21.78,51.0,81,27,870480,870399,False,17064,278,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-04,1626860044,1.1485178470611572,315.9424684047699,13776,sc-030121l,10.247.64.5,315.9424684047699,0,278,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.814,17642.353,4.269,870480,870399,257632,257632,870480,1611,50.349999999999994,14.2,0.0005000000237487257,4.4925075,1.0324339,8.434945,0.3754679
354.0,15.0,21.78,51.0,27,27,872640,872559,False,17091,279,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-05,1626860045,0.969498872756958,316.91196727752686,13776,sc-030121l,10.247.64.5,316.91196727752686,0,279,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.929,16587.087,4.821,872640,872559,258272,258272,872640,1615,39.5,14.2,0.0005000000237487257,5.1973963,0.8286473,9.201496,0.44104025
15.0,15.0,15.0,51.0,81,27,875880,875826,False,17172,280,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-07,1626860047,1.1732244491577148,318.08519172668457,13776,sc-030121l,10.247.64.5,318.08519172668457,0,280,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.928,16594.675,4.465,875880,875826,259232,259232,875880,1621,51.150000000000006,14.2,0.0005000000237487257,5.2669563,0.69168663,10.084613,0.26284283
15.0,15.0,15.0,51.0,54,27,879120,879039,False,17226,281,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-08,1626860048,1.155050277709961,319.24024200439453,13776,sc-030121l,10.247.64.5,319.24024200439453,0,281,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.795,17824.636,4.342,879120,879039,260192,260192,879120,1627,50.85,14.2,0.0005000000237487257,4.286876,0.69720554,9.165533,1.5001869
15.0,15.0,15.0,51.0,54,27,882360,882279,False,17280,282,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-09,1626860049,1.158318042755127,320.39856004714966,13776,sc-030121l,10.247.64.5,320.39856004714966,0,282,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",2.04,15684.588,5.161,882360,882279,261152,261152,882360,1633,50.0,14.2,0.0005000000237487257,4.7247148,0.8717121,8.865135,0.519728
354.0,15.0,170.69,51.0,81,27,885600,885519,False,17361,283,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-10,1626860050,1.1456985473632812,321.54425859451294,13776,sc-030121l,10.247.64.5,321.54425859451294,0,283,fe451_00000,"[15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.888,16952.676,4.238,885600,885519,262112,262112,885600,1639,50.35,14.2,0.0005000000237487257,4.268507,0.71799177,9.470475,0.6165025
354.0,15.0,109.77,51.0,54,27,888840,888759,False,17415,284,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-11,1626860051,1.1492605209350586,322.693519115448,13776,sc-030121l,10.247.64.5,322.693519115448,0,284,fe451_00000,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 15.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0, 15.0, 353.0, 354.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.98,16159.908,4.995,888840,888759,263072,263072,888840,1645,50.95,14.2,0.0005000000237487257,4.3221254,0.66543293,8.914632,-9.993059
357.0,15.0,25.21,51.0,54,27,892080,891999,False,17469,285,b38e8cd34e87459e8748a81e713eb5ad,2021-07-21_11-34-13,1626860053,1.126617670059204,323.8201367855072,13776,sc-030121l,10.247.64.5,323.8201367855072,0,285,fe451_00000,"[15.0, 353.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 356.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 357.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]",1.862,17189.77,4.477,892080,891999,264032,264032,892080,1651,49.7,14.2,0.0005000000237487257,4.798242,0.80810434,8.309888,1.0552423
